Source,Destination,Protocol,SrcPort,DstPort,DataSize,Duration
192.168.77.110,192.168.77.230,6,80,34512,58,0.001000
192.168.77.110,192.168.77.230,6,80,34514,58,0.001000
192.168.77.110,192.168.77.230,6,80,34515,58,0.001000
192.168.77.110,192.168.77.230,6,80,34517,58,0.001000
192.168.77.110,192.168.77.230,6,80,34516,58,0.001000
192.168.77.110,192.168.77.230,6,80,34519,58,0.001000
192.168.77.110,192.168.77.230,6,80,34521,58,0.001000
192.168.77.110,192.168.77.230,6,80,34518,58,0.001000
192.168.77.110,192.168.77.230,6,80,34520,58,0.001000
192.168.77.110,192.168.77.230,6,80,34733,58,0.001000
192.168.77.110,192.168.77.230,6,80,34732,58,0.001000
192.168.77.110,192.168.77.230,6,80,34735,58,0.001000
192.168.77.110,192.168.77.230,6,80,34737,58,0.001000
192.168.77.110,192.168.77.230,6,80,34734,58,0.001000
192.168.77.110,192.168.77.230,6,80,34739,58,0.001000
192.168.77.110,192.168.77.230,6,80,34736,58,0.001000
192.168.77.110,192.168.77.230,6,80,34741,58,0.001000
192.168.77.110,192.168.77.230,6,80,34738,58,0.001000
192.168.77.110,192.168.77.230,6,80,34743,58,0.001000
192.168.77.110,192.168.77.230,6,80,34745,58,0.001000
192.168.77.110,192.168.77.230,6,80,34740,58,0.001000
192.168.77.110,192.168.77.230,6,80,34742,58,0.001000
192.168.77.110,192.168.77.230,6,80,34744,58,0.001000
192.168.77.110,192.168.77.230,6,80,34747,58,0.001000
192.168.77.110,192.168.77.230,6,80,34746,58,0.001000
192.168.77.110,192.168.77.230,6,80,34996,58,0.001000
192.168.77.110,192.168.77.230,6,80,34998,58,0.001000
192.168.77.110,192.168.77.230,6,80,34995,58,0.001000
192.168.77.110,192.168.77.230,6,80,34997,58,0.001000
192.168.77.110,192.168.77.230,6,80,35000,58,0.001000
192.168.77.110,192.168.77.230,6,80,35002,58,0.001000
192.168.77.110,192.168.77.230,6,80,34999,58,0.001000
192.168.77.110,192.168.77.230,6,80,35001,58,0.001000
192.168.77.110,192.168.77.230,6,80,35003,58,0.001000
192.168.77.110,192.168.77.230,6,80,35004,58,0.001000
192.168.77.110,192.168.77.230,6,80,35006,58,0.001000
192.168.77.110,192.168.77.230,6,80,35005,58,0.001000
192.168.77.110,192.168.77.230,6,80,35008,58,0.001000
192.168.77.110,192.168.77.230,6,80,35007,58,0.001000
192.168.77.110,192.168.77.230,6,80,35010,58,0.001000
192.168.77.110,192.168.77.230,6,80,35009,58,0.001000
192.168.77.110,192.168.77.230,6,80,36076,58,0.001000
192.168.77.110,192.168.77.230,6,80,36078,58,0.001000
192.168.77.110,192.168.77.230,6,80,36075,58,0.001000
192.168.77.110,192.168.77.230,6,80,36077,58,0.001000
192.168.77.110,192.168.77.230,6,80,36079,58,0.001000
192.168.77.110,192.168.77.230,6,80,36080,58,0.001000
192.168.77.110,192.168.77.230,6,80,36082,58,0.001000
192.168.77.110,192.168.77.230,6,80,36084,58,0.001000
192.168.77.230,192.168.77.110,6,36537,80,60,0.001000
192.168.77.230,192.168.77.110,6,36538,80,60,0.001000
192.168.77.230,192.168.77.110,6,36539,80,60,0.001000
192.168.77.230,192.168.77.110,6,36540,80,60,0.001000
192.168.77.230,192.168.77.110,6,36541,80,60,0.001000
192.168.77.230,192.168.77.110,6,36542,80,60,0.001000
192.168.77.230,192.168.77.110,6,36543,80,60,0.001000
192.168.77.230,192.168.77.110,6,36544,80,60,0.001000
192.168.77.230,192.168.77.110,6,36545,80,60,0.001000
192.168.77.230,192.168.77.110,6,36546,80,60,0.001000
192.168.77.230,192.168.77.110,6,36547,80,60,0.001000
192.168.77.230,192.168.77.110,6,36548,80,60,0.001000
192.168.77.230,192.168.77.110,6,36549,80,60,0.001000
192.168.77.230,192.168.77.110,6,36550,80,60,0.001000
192.168.77.230,192.168.77.110,6,36551,80,60,0.001000
192.168.77.230,192.168.77.110,6,36552,80,60,0.001000
192.168.77.230,192.168.77.110,6,36800,80,60,0.001000
192.168.77.230,192.168.77.110,6,36801,80,60,0.001000
192.168.77.230,192.168.77.110,6,36802,80,60,0.001000
192.168.77.230,192.168.77.110,6,36803,80,60,0.001000
192.168.77.230,192.168.77.110,6,36804,80,60,0.001000
192.168.77.230,192.168.77.110,6,36805,80,60,0.001000
192.168.77.230,192.168.77.110,6,36806,80,60,0.001000
192.168.77.230,192.168.77.110,6,36807,80,60,0.001000
192.168.77.230,192.168.77.110,6,36808,80,60,0.001000
192.168.77.230,192.168.77.110,6,36809,80,60,0.001000
192.168.77.230,192.168.77.110,6,36810,80,60,0.001000
192.168.77.230,192.168.77.110,6,36811,80,60,0.001000
192.168.77.230,192.168.77.110,6,36812,80,60,0.001000
192.168.77.230,192.168.77.110,6,36813,80,60,0.001000
192.168.77.230,192.168.77.110,6,36814,80,60,0.001000
192.168.77.230,192.168.77.110,6,36815,80,60,0.001000
192.168.77.230,192.168.77.110,6,37832,80,60,0.001000
192.168.77.230,192.168.77.110,6,37833,80,60,0.001000
192.168.77.230,192.168.77.110,6,37834,80,60,0.001000
192.168.77.230,192.168.77.110,6,37835,80,60,0.001000
192.168.77.230,192.168.77.110,6,37836,80,60,0.001000
192.168.77.230,192.168.77.110,6,37837,80,60,0.001000
192.168.77.230,192.168.77.110,6,37838,80,60,0.001000
192.168.77.230,192.168.77.110,6,37839,80,60,0.001000
192.168.77.230,192.168.77.110,6,37840,80,60,0.001000
192.168.77.230,192.168.77.110,6,37841,80,60,0.001000
192.168.77.230,192.168.77.110,6,37842,80,60,0.001000
192.168.77.230,192.168.77.110,6,37843,80,60,0.001000
192.168.77.230,192.168.77.110,6,37844,80,60,0.001000
192.168.77.230,192.168.77.110,6,37845,80,60,0.001000
192.168.77.230,192.168.77.110,6,37846,80,60,0.001000
192.168.77.230,192.168.77.110,6,37847,80,60,0.001000
192.168.77.230,192.168.77.110,6,38080,80,120,0.300161
192.168.77.230,192.168.77.110,6,38081,80,120,0.300160
192.168.77.230,192.168.77.110,6,38082,80,120,0.300161
192.168.77.230,192.168.77.110,6,38083,80,120,0.300161
192.168.77.230,192.168.77.110,6,38084,80,120,0.300160
192.168.77.230,192.168.77.110,6,38085,80,60,0.001000
192.168.77.230,192.168.77.110,6,38086,80,60,0.001000
192.168.77.230,192.168.77.110,6,38087,80,60,0.001000
192.168.77.230,192.168.77.110,6,38088,80,60,0.001000
192.168.77.230,192.168.77.110,6,38089,80,60,0.001000
192.168.77.230,192.168.77.110,6,38090,80,60,0.001000
192.168.77.230,192.168.77.110,6,38091,80,60,0.001000
192.168.77.230,192.168.77.110,6,38092,80,60,0.001000
192.168.77.230,192.168.77.110,6,38093,80,60,0.001000
192.168.77.230,192.168.77.110,6,38094,80,60,0.001000
192.168.77.230,192.168.77.110,6,38095,80,60,0.001000
192.168.77.110,192.168.77.230,6,80,36081,58,0.001000
192.168.77.110,192.168.77.230,6,80,36083,58,0.001000
192.168.77.110,192.168.77.230,6,80,36086,58,0.001000
192.168.77.110,192.168.77.230,6,80,36085,58,0.001000
192.168.77.110,192.168.77.230,6,80,36088,58,0.001000
192.168.77.110,192.168.77.230,6,80,36090,58,0.001000
192.168.77.110,192.168.77.230,6,80,36087,58,0.001000
192.168.77.110,192.168.77.230,6,80,36089,58,0.001000
192.168.77.110,192.168.77.230,6,80,36315,58,0.001000
192.168.77.110,192.168.77.230,6,80,36316,58,0.001000
192.168.77.110,192.168.77.230,6,80,36317,58,0.001000
192.168.77.110,192.168.77.230,6,80,36318,58,0.001000
192.168.77.110,192.168.77.230,6,80,36320,58,0.001000
192.168.77.110,192.168.77.230,6,80,36319,58,0.001000
192.168.77.110,192.168.77.230,6,80,36322,58,0.001000
192.168.77.110,192.168.77.230,6,80,36321,58,0.001000
192.168.77.110,192.168.77.230,6,80,36323,58,0.001000
192.168.77.110,192.168.77.230,6,80,36324,58,0.001000
192.168.77.110,192.168.77.230,6,80,36326,58,0.001000
192.168.77.110,192.168.77.230,6,80,36325,58,0.001000
192.168.77.110,192.168.77.230,6,80,36328,58,0.001000
192.168.77.110,192.168.77.230,6,80,36327,58,0.001000
192.168.77.110,192.168.77.230,6,80,36329,58,0.001000
192.168.77.110,192.168.77.230,6,80,36330,58,0.001000
192.168.77.110,192.168.77.230,6,80,36537,58,0.001000
192.168.77.110,192.168.77.230,6,80,36538,58,0.001000
192.168.77.110,192.168.77.230,6,80,36540,58,0.001000
192.168.77.110,192.168.77.230,6,80,36539,58,0.001000
192.168.77.110,192.168.77.230,6,80,36542,58,0.001000
192.168.77.110,192.168.77.230,6,80,36544,58,0.001000
192.168.77.110,192.168.77.230,6,80,36541,58,0.001000
192.168.77.110,192.168.77.230,6,80,36543,58,0.001000
192.168.77.110,192.168.77.230,6,80,36545,58,0.001000
192.168.77.110,192.168.77.230,6,80,36546,58,0.001000
192.168.77.110,192.168.77.230,6,80,36547,58,0.001000
192.168.77.110,192.168.77.230,6,80,36548,58,0.001000
192.168.77.110,192.168.77.230,6,80,36549,58,0.001000
192.168.77.110,192.168.77.230,6,80,36550,58,0.001000
192.168.77.110,192.168.77.230,6,80,36551,58,0.001000
192.168.77.110,192.168.77.230,6,80,36552,58,0.001000
192.168.77.110,192.168.77.230,6,80,36800,58,0.001000
192.168.77.110,192.168.77.230,6,80,36801,58,0.001000
192.168.77.110,192.168.77.230,6,80,36803,58,0.001000
192.168.77.110,192.168.77.230,6,80,36802,58,0.001000
192.168.77.110,192.168.77.230,6,80,36805,58,0.001000
192.168.77.110,192.168.77.230,6,80,36804,58,0.001000
192.168.77.110,192.168.77.230,6,80,36807,58,0.001000
192.168.77.110,192.168.77.230,6,80,36806,58,0.001000
192.168.77.110,192.168.77.230,6,80,36809,58,0.001000
192.168.77.110,192.168.77.230,6,80,36808,58,0.001000
192.168.77.110,192.168.77.230,6,80,36811,58,0.001000
192.168.77.110,192.168.77.230,6,80,36813,58,0.001000
192.168.77.110,192.168.77.230,6,80,36810,58,0.001000
192.168.77.110,192.168.77.230,6,80,36812,58,0.001000
192.168.77.110,192.168.77.230,6,80,36815,58,0.001000
192.168.77.110,192.168.77.230,6,80,37833,58,0.001000
192.168.77.110,192.168.77.230,6,80,36814,58,0.001000
192.168.77.110,192.168.77.230,6,80,37832,58,0.001000
192.168.77.110,192.168.77.230,6,80,37835,58,0.001000
192.168.77.110,192.168.77.230,6,80,37837,58,0.001000
192.168.77.110,192.168.77.230,6,80,37834,58,0.001000
192.168.77.110,192.168.77.230,6,80,37839,58,0.001000
192.168.77.110,192.168.77.230,6,80,37836,58,0.001000
192.168.77.110,192.168.77.230,6,80,37838,58,0.001000
192.168.77.230,192.168.77.110,6,38334,80,60,0.001000
192.168.77.230,192.168.77.110,6,38335,80,60,0.001000
192.168.77.230,192.168.77.110,6,38336,80,60,0.001000
192.168.77.230,192.168.77.110,6,38337,80,60,0.001000
192.168.77.230,192.168.77.110,6,38338,80,60,0.001000
192.168.77.230,192.168.77.110,6,38339,80,60,0.001000
192.168.77.230,192.168.77.110,6,38340,80,60,0.001000
192.168.77.230,192.168.77.110,6,38341,80,60,0.001000
192.168.77.230,192.168.77.110,6,38342,80,60,0.001000
192.168.77.230,192.168.77.110,6,38343,80,60,0.001000
192.168.77.230,192.168.77.110,6,38344,80,60,0.001000
192.168.77.230,192.168.77.110,6,38345,80,60,0.001000
192.168.77.230,192.168.77.110,6,38346,80,60,0.001000
192.168.77.230,192.168.77.110,6,38347,80,60,0.001000
192.168.77.230,192.168.77.110,6,38348,80,60,0.001000
192.168.77.230,192.168.77.110,6,38349,80,60,0.001000
192.168.77.230,192.168.77.110,6,38686,80,60,0.001000
192.168.77.230,192.168.77.110,6,38687,80,60,0.001000
192.168.77.230,192.168.77.110,6,38688,80,60,0.001000
192.168.77.230,192.168.77.110,6,38689,80,60,0.001000
192.168.77.230,192.168.77.110,6,38690,80,60,0.001000
192.168.77.230,192.168.77.110,6,38691,80,60,0.001000
192.168.77.230,192.168.77.110,6,38692,80,60,0.001000
192.168.77.230,192.168.77.110,6,38693,80,60,0.001000
192.168.77.230,192.168.77.110,6,38694,80,60,0.001000
192.168.77.230,192.168.77.110,6,38695,80,60,0.001000
192.168.77.230,192.168.77.110,6,38696,80,60,0.001000
192.168.77.230,192.168.77.110,6,38697,80,60,0.001000
192.168.77.230,192.168.77.110,6,38698,80,60,0.001000
192.168.77.230,192.168.77.110,6,38699,80,60,0.001000
192.168.77.230,192.168.77.110,6,38700,80,60,0.001000
192.168.77.230,192.168.77.110,6,38701,80,60,0.001000
192.168.77.230,192.168.77.110,6,39735,80,60,0.001000
192.168.77.230,192.168.77.110,6,39736,80,60,0.001000
192.168.77.230,192.168.77.110,6,39737,80,60,0.001000
192.168.77.230,192.168.77.110,6,39738,80,60,0.001000
192.168.77.230,192.168.77.110,6,39739,80,60,0.001000
192.168.77.230,192.168.77.110,6,39740,80,60,0.001000
192.168.77.230,192.168.77.110,6,39741,80,60,0.001000
192.168.77.230,192.168.77.110,6,39742,80,60,0.001000
192.168.77.230,192.168.77.110,6,39743,80,60,0.001000
192.168.77.230,192.168.77.110,6,39744,80,60,0.001000
192.168.77.230,192.168.77.110,6,39745,80,60,0.001000
192.168.77.230,192.168.77.110,6,39746,80,60,0.001000
192.168.77.230,192.168.77.110,6,39747,80,60,0.001000
192.168.77.230,192.168.77.110,6,39748,80,60,0.001000
192.168.77.230,192.168.77.110,6,39749,80,60,0.001000
192.168.77.230,192.168.77.110,6,39750,80,60,0.001000
192.168.77.230,192.168.77.110,6,39982,80,60,0.001000
192.168.77.230,192.168.77.110,6,39983,80,60,0.001000
192.168.77.230,192.168.77.110,6,39984,80,60,0.001000
192.168.77.230,192.168.77.110,6,39985,80,60,0.001000
192.168.77.230,192.168.77.110,6,39986,80,60,0.001000
192.168.77.230,192.168.77.110,6,39987,80,60,0.001000
192.168.77.230,192.168.77.110,6,39988,80,60,0.001000
192.168.77.230,192.168.77.110,6,39989,80,60,0.001000
192.168.77.230,192.168.77.110,6,39990,80,60,0.001000
192.168.77.230,192.168.77.110,6,39991,80,60,0.001000
192.168.77.230,192.168.77.110,6,39992,80,60,0.001000
192.168.77.230,192.168.77.110,6,39993,80,60,0.001000
192.168.77.230,192.168.77.110,6,39994,80,60,0.001000
192.168.77.230,192.168.77.110,6,39995,80,60,0.001000
192.168.77.230,192.168.77.110,6,39996,80,60,0.001000
192.168.77.230,192.168.77.110,6,39997,80,60,0.001000
192.168.77.110,192.168.77.230,6,80,37840,58,0.001000
192.168.77.110,192.168.77.230,6,80,37841,58,0.001000
192.168.77.110,192.168.77.230,6,80,37842,58,0.001000
192.168.77.110,192.168.77.230,6,80,37843,58,0.001000
192.168.77.110,192.168.77.230,6,80,37845,58,0.001000
192.168.77.110,192.168.77.230,6,80,37844,58,0.001000
192.168.77.110,192.168.77.230,6,80,37847,58,0.001000
192.168.77.110,192.168.77.230,6,80,37846,58,0.001000
192.168.77.110,192.168.77.230,6,80,38081,116,0.269468
192.168.77.110,192.168.77.230,6,80,38080,116,0.269451
192.168.77.110,192.168.77.230,6,80,38083,116,0.269448
192.168.77.110,192.168.77.230,6,80,38082,116,0.269448
192.168.77.110,192.168.77.230,6,80,38085,58,0.001000
192.168.77.110,192.168.77.230,6,80,38084,116,0.269325
192.168.77.110,192.168.77.230,6,80,38087,58,0.001000
192.168.77.110,192.168.77.230,6,80,38086,58,0.001000
192.168.77.110,192.168.77.230,6,80,38089,58,0.001000
192.168.77.110,192.168.77.230,6,80,38091,58,0.001000
192.168.77.110,192.168.77.230,6,80,38088,58,0.001000
192.168.77.110,192.168.77.230,6,80,38090,58,0.001000
192.168.77.110,192.168.77.230,6,80,38093,58,0.001000
192.168.77.110,192.168.77.230,6,80,38092,58,0.001000
192.168.77.110,192.168.77.230,6,80,38095,58,0.001000
192.168.77.110,192.168.77.230,6,80,38094,58,0.001000
192.168.77.110,192.168.77.230,6,80,38334,58,0.001000
192.168.77.110,192.168.77.230,6,80,38335,58,0.001000
